CGD_gene,ADscore,ARscore,XLscore,hi,rec,constaint_score,Genic_score,PAEscore
ITGA8,0.012670426718231632,0.6372550038647855,0.000001,0.19255,0.19038,-0.753122591,-0.7863489467,0.07547819488762092
ITGB2,0.019299477673123348,0.7369575324885841,0.000001,0.2445,0.53069,1.646266959,-1.0307022302,0.8026814295519068
ITK,0.053520739153983414,0.6482129542976782,0.000001,0.5684,0.36677,1.786778894,-0.2240230332,0.6413476522032371
ITPA,0.012555115608093024,0.781711676614733,0.000001,0.05261,0.46909,0.8715021,0.0607565283,0.6967963297793311
IVD,0.009446898604677062,0.7243649608350341,0.000001,0.10008,0.46183,-0.063602669,-0.290161348,0.6805472652654534
IYD,0.000001,0.7229724763174827,0.000001,0.09323,0.16732,-1.271032683,1.9971877879,0.6570648540454608
JAGN1,0.04911355933557891,0.663479818896026,0.000001,0.000001,0.000001,0.534179367,0.1489415675,0.6033689828940655
JAK3,0.018806749308712137,0.6452540177508188,0.000001,0.000001,0.000001,2.931336525,-0.9938494543,0.6828261235748101
JAM3,0.000001,0.7119258645675824,0.000001,0.13106,0.14931,-0.061651166,0.2187175749,0.0
KANK2,0.0191025628116601,0.642991534733653,0.000001,0.33057,0.10549,0.793361102,0.5914983541,0.0
KARS,0.016981161637634464,0.7581074207402091,0.000001,0.38207,0.35052,-0.336100451,-0.9295205137,0.08209617046721077
KCNJ1,0.000001,0.802341622112738,0.000001,0.10703,0.24116,-0.597578112,-0.468351206,0.6557735164345584
KCNV2,0.018794428037739407,0.7227329232113161,0.000001,0.45075,0.12232,0.028860443,-0.837696902,0.030213708278347802
KCTD7,0.000001,0.7463754179064828,0.000001,0.000001,0.000001,0.96779896,-0.6483651047,0.0
KERA,0.05277111137674103,0.6558961619550926,0.000001,0.09885,0.26492,-0.122862338,-0.4481253452,0.03496734549235124
KHDC3L,0.000001,0.6925430985081614,0.000001,0.0922,0.08455,0.000001,-0.0053819721,0.629307010524981
KHK,0.017851023952188887,0.7416645139245702,0.000001,0.11472,0.24918,0.196695415,0.1323521652,0.03698967062814807
KIAA0226,0.000001,0.6259848570279825,0.000001,0.18496,0.09999,1.612191707,0.4316972081,0.006326983855813401
KIAA1033,0.000001,0.7360277178185303,0.000001,0.20508,0.0984,1.025970722,0.2057693671,0.006302348375543235
KIAA1279,0.009480074562277325,0.6658565285996838,0.000001,0.14379,0.15292,1.460552723,-0.3342536733,0.0345426505956144
KIF1C,0.03571002159201216,0.5969594687602299,0.000001,0.76138,0.16258,1.747016713,-0.654057602,0.048830715643489474
KISS1,0.031217516469775535,0.6237683643832773,0.000001,0.04228,0.15555,1.500719335,0.000001,0.7417895581377429
KISS1R,0.009666472073513042,0.7158603277218225,0.000001,0.11779,0.15982,0.757258162,0.000001,0.6746113115052375
KIZ,0.01568822149334815,0.6133802835711167,0.000001,0.000001,0.000001,0.000001,0.000001,0.0
KL,0.012488944780089061,0.6736934783029335,0.000001,0.25552,0.49338,1.610085898,0.0091730418,0.7503906229049906
KLHL40,0.0063273467786609545,0.8100182907117295,0.000001,0.000001,0.000001,0.000001,-0.9056562693,0.02504323131416021
KLHL41,0.000001,0.6741469240555251,0.000001,0.87467,0.12353,0.000001,0.1984903706,0.012834832035254661
KLK4,0.000001,0.6432423689379867,0.000001,0.000001,0.000001,1.50231079,0.4832751312,0.03710657783766623
KLKB1,0.01267198884040452,0.7711795504517321,0.000001,0.47451,0.3285,-0.450439448,1.4256654425,0.13033511904569436
KNG1,0.019001049193154554,0.668368976149403,0.000001,0.34824,0.23627,0.346440208,0.2021292367,0.04068623062149283
KPTN,0.01887231265498126,0.6670411461443402,0.000001,0.19338,0.10313,0.741562765,-0.468351206,0.0
KRT85,0.008847716172320146,0.6718132332225087,0.000001,0.20655,0.15317,-0.335836706,-0.4628940521,0.054404230711236644
KYNU,0.000001,0.6709184102959383,0.000001,0.05824,0.10472,-1.07230958,-0.6006302561,0.029302795270626562
L2HGDH,0.054468321340059266,0.6571747050842595,0.000001,0.39111,0.15887,0.786190567,0.0184834648,0.7122687561800759
LAMA1,0.000001,0.7077870230276292,0.000001,0.000001,0.000001,0.099594393,0.7313010691,0.06386611658581624
LAMA3,0.11259172224991157,0.7248133024684555,0.000001,0.103,0.403,0.436980107,-2.0560054183,0.1566828875749922
LAMB1,0.16223189220637174,0.7531920601823008,0.000001,0.83862,0.50146,0.376878204,-0.9942323775,0.19341127817610668
LAMB2,0.10114946734554804,0.7802089870281748,0.000001,0.000001,0.000001,2.237969547,0.000001,0.02117600394304211
LAMB3,0.000001,0.6678612252378728,0.000001,0.10251,0.32681,-1.078878653,0.4003787559,0.14380937533255622
LAMC2,0.03396618171276061,0.7653945890110181,0.000001,0.09677,0.41301,-0.777867575,0.5510582254,0.16985636030624715
LAMC3,0.000001,0.7432967728504136,0.000001,0.000001,0.000001,-1.39356712,0.6373775876,0.1340537066515951
LAMTOR2,0.012786589126349966,0.6988602632919009,0.000001,0.000001,0.000001,1.197489068,0.0350720539,0.6019238015444555
LARGE,0.1297632644017211,0.7194793428722183,0.000001,0.08067,0.34914,1.967392454,-0.6172218509,0.17887144993637424
LARP7,0.00631805953102891,0.6896765012367931,0.000001,0.4989,0.11332,0.203210425,0.2425826239,0.0
LARS,0.000001,0.6608418457404296,0.000001,0.000001,0.000001,1.228365509,-0.4372125581,0.01264525788802465
LARS2,0.03996576592548567,0.706998545211901,0.000001,0.52631,0.23328,0.907121105,-0.7495057841,0.7646679312867884
LCA5,0.000001,0.660941734834823,0.000001,0.1667,0.11088,-0.517665912,-0.1303808215,0.0
LCAT,0.000001,0.6762967802128923,0.000001,0.000001,0.000001,2.676470731,-0.2938016524,0.6278294205254638
LCK,0.006395702841571708,0.6832708667239467,0.000001,0.000001,0.000001,3.029732972,0.439181676,0.686988398659174
LCT,0.13306454864576775,0.6749896988639423,0.000001,0.10638,0.66554,3.77338841,-1.3358179666,0.8015640672148068
LDHA,0.014068086268627605,0.6967839419525738,0.000001,0.43011,0.85387,0.485684785,-0.4040327464,0.8197545106505617
LDHB,0.04378447492714527,0.7195721763326416,0.000001,0.54909,0.85056,1.098398521,-0.2497093186,0.12907440030847184
LDLRAP1,0.000001,0.6929220746914432,0.000001,0.21674,0.42456,0.885981438,0.3730419379,0.7505103906225131
LEP,0.013989079632587564,0.7239977891991255,0.000001,0.3703,0.78193,0.000001,0.0589374977,0.7846353079662534
LEPR,0.006346721987081668,0.63296068246552,0.000001,0.55299,0.08243,0.76690921,-0.2167468867,0.7086346309167305
LFNG,0.00633066443526767,0.6546973015284252,0.000001,0.27035,0.18936,0.901329093,-0.0458352466,0.044322927269900655
LHCGR,0.012544720774002382,0.6588214889967707,0.000001,0.13036,0.42555,0.358455556,0.3564521443,0.8187152054481577
LHFPL5,0.000001,0.6722249328135002,0.000001,0.000001,0.000001,0.542372665,-0.3397150076,0.6251617740578234
LHX3,0.02134290741878874,0.7099762283758267,0.000001,0.31215,0.25682,2.177666396,0.000001,0.6331054108427533
LIAS,0.006234689473388203,0.7648567615407703,0.000001,0.10148,0.35804,0.697501167,-0.381986487,0.12768207671623413
LIFR,0.03715895870046032,0.6636547283825378,0.000001,0.71459,0.30916,0.768101765,-0.1267431206,0.07729792979396549
LIG4,0.000001,0.6756415756638393,0.000001,0.40402,0.10018,-1.179013118,-0.3931189759,0.698135954010355
LIM2,0.04909007154747569,0.688124997422473,0.000001,0.21035,0.20956,-1.524901571,-0.5363109395,0.0650508994960666
LINS,0.000001,0.5874182018924755,0.000001,0.10673,0.08727,-0.33194497,1.0269657233,0.014826126400579202
LIPA,0.000001,0.6932404177299778,0.000001,0.10045,0.16605,1.007863945,0.1507602306,0.787581274680426
LIPC,0.07590816025083154,0.7229607925174308,0.000001,0.51036,0.36061,-0.663970411,-0.7054107958,0.7604469989139038
LIPE,0.06976387321516718,0.8213994808990412,0.000001,0.19237,0.53191,0.392786395,0.5474042885,0.7753739305573764
LIPH,0.019015244543494562,0.6829423328120152,0.000001,0.000001,0.000001,-0.182572875,-0.3140274219,0.031439785433005324
LIPN,0.000001,0.7413337279057325,0.000001,0.000001,0.000001,-1.944239617,0.5971444475,0.009481362783626908
LMAN1,0.021054381061614787,0.7376964022926177,0.000001,0.1019,0.17526,1.18851069,-0.0458352466,0.6998272656219994
LMBRD1,0.026413775295200302,0.6694791850100927,0.000001,0.23148,0.10271,0.277273302,-0.5583574367,0.6499535129365493
LMF1,0.000001,0.5724725801704953,0.000001,0.10743,0.11836,-0.322995696,1.2308783745,0.6326587151037644
LOXHD1,0.000001,0.7268558471965669,0.000001,0.17569,0.10035,0.000001,1.1831269329,0.02525440064726771
LPA,0.05722892961682319,0.6552693242666449,0.000001,0.000001,0.000001,3.306202319,0.000001,0.022766663203447324
LPAR6,0.012491848716361033,0.5890556355874406,0.000001,0.21341,0.10005,0.673084429,0.0166641736,0.039550131146291696
LPIN1,0.012540327314018206,0.7485385577467364,0.000001,0.1078,0.17394,1.184761576,-1.1922912542,0.7013218668387212
LPIN2,0.014235408448355783,0.6042300682834493,0.000001,0.33992,0.15484,1.080740421,-0.7936011456,0.7560996128826144
LRAT,0.000001,0.6367751915713077,0.000001,0.09562,0.22456,2.07308595,0.0368911799,0.03820915580447162
LRBA,0.02553435190451665,0.7290496549438487,0.000001,0.000001,0.000001,-1.255729273,-2.5130921166,0.688341151870904
LRIG2,0.025760187037250228,0.6186951410803765,0.000001,0.13186,0.08593,0.552912909,-0.3472083861,0.6164573238581693
LRIT3,0.000001,0.6153584575180383,0.000001,0.000001,0.000001,-0.729274962,1.9107921627,0.025424985032952537
LRP2,0.16155291840600652,0.7681970382933697,0.0063411773842913,0.64775,0.54233,1.64854975,3.3243779695,0.8005354901710058
LRPAP1,0.018886945640764773,0.7393993398310016,0.000001,0.1283,0.12296,-0.804323614,0.6007825509,0.006270605917477139
LRPPRC,0.012691984557965543,0.8024491145631519,0.000001,0.17853,0.32085,-1.198588984,-1.6517653818,0.16554865534402274
LRRC6,0.030783098062617087,0.6617907401864921,0.000001,0.05652,0.10784,0.273723569,0.3748601834,0.5885997243402854
LRSAM1,0.000001,0.6250299161965021,0.000001,0.38608,0.14307,0.790773432,-0.4390296896,0.006158951560179978
LRTOMT,0.000001,0.6380254268378638,0.000001,0.10458,0.08912,0.000001,0.3307675085,0.6209276600830209
LTBP2,0.03471599662710422,0.6646630072447739,0.000001,0.000001,0.000001,2.07071052,-0.9313380396,0.6852830338902762
LTBP3,0.006316081260185372,0.6012157534006491,0.000001,0.000001,0.000001,3.773609637,-1.5456480774,0.04326820346642031
LTBP4,0.058108324130011754,0.7194389974419079,0.000001,0.000001,0.000001,0.000001,0.000001,0.09477005872182637
LTC4S,0.03480622459999339,0.6405900621256828,0.000001,0.12488,0.10849,0.000001,0.000001,0.6359209030065132
LYRM4,0.000001,0.6367567356553937,0.000001,0.05471,0.08661,0.000001,0.000001,0.0
LYRM7,0.006337479206457853,0.5734213275886412,0.000001,0.000001,0.000001,0.000001,0.0350720539,0.0
LYST,0.03139296965627782,0.6583000035158725,0.000001,0.000001,0.000001,0.4165418,-3.0396375255,0.7888067576329872
LZTFL1,0.000001,0.7652915336364731,0.000001,0.11544,0.10055,0.858203564,0.5035052672,0.0
MAB21L2,0.04398696749099171,0.657210472379573,0.000001,0.67997,0.12971,3.76444045,-0.3397150076,0.028141045961469147
MAK,0.0063770229825944515,0.7018279806433979,0.000001,0.21288,0.10049,0.123587895,-0.3562998788,0.025609914277321916
MALT1,0.012700732715312952,0.8009555818716508,0.000001,0.14206,0.16644,1.642837242,-0.1358388221,0.5980076579250871
MAN1B1,0.025775550138458093,0.7184615903051894,0.000001,0.000001,0.000001,-1.12205465,0.1873644324,0.012682879523465855
MAN2B1,0.03128267475412305,0.8236144431192671,0.000001,0.06035,0.22441,1.460388185,0.1212251473,0.8316248699861299
MANBA,0.026847997488482843,0.8403050979996326,0.000001,0.10723,0.33098,-0.345257125,-0.6154053561,0.16656493015291277
MARS,0.05267140757086348,0.7365111675295873,0.000001,0.65836,0.50194,1.045342643,-0.9718009888,0.7016644867306766
MARVELD2,0.009384420984430025,0.7233775603239998,0.000001,0.45607,0.10461,0.027502376,-0.3544805185,0.6045620602892307
MASP1,0.000001,0.7577023512926435,0.000001,0.29873,0.17266,-0.714546052,-0.6301968934,0.7678836526290647
MASP2,0.08267092504437897,0.6107747549024023,0.000001,0.12363,0.19027,-0.97691284,0.9424264954,0.7555470403030312
MC2R,0.000001,0.6478087349787952,0.000001,0.17469,0.52384,0.875625227,0.2628100446,0.7704646442113804
MCCC1,0.04257735355625183,0.7792564650229431,0.000001,0.33009,0.27594,-0.26446278,-0.8633770209,0.7230066541688683
MCCC2,0.009429933463132483,0.774808737836648,0.000001,0.03572,0.18035,0.117484091,-0.2240230332,0.7412187979847393
MCEE,0.006374743713214924,0.5778615635003509,0.000001,0.07276,0.16109,0.000001,0.6816992456,0.0
MCFD2,0.05041761521010055,0.6576222907047878,0.000001,0.17526,0.12632,0.000001,-0.1633450269,0.690478104234787
MCOLN1,0.05923555978180164,0.6199513137727714,0.000001,0.2387,0.17168,1.658603847,-0.9313380396,0.015854816585565687
MCPH1,0.05634804363418849,0.8396389006453189,0.000001,0.07794,0.99968,-2.681679946,1.3943926396,0.17467984542035064
MED17,0.01861328572930382,0.6679364020300993,0.000001,0.08721,0.13056,1.560479096,-0.7788253275,0.014636430933321785
MED23,0.035189751795785824,0.6021623102771259,0.000001,0.12285,0.15367,3.787717728,-1.131590109,0.022784843444279536
MED25,0.000001,0.6525440271851762,0.000001,0.15992,0.14846,3.022876994,-0.5326709113,0.01888252887292503
MEGF10,0.000001,0.7001611429047085,0.000001,0.09064,0.12411,1.190488602,-1.2089130427,0.018927769218130063
MEGF8,0.09370254226038557,0.7061208133874627,0.0685494899209761,0.72681,0.12244,3.278118875,-4.0082161181,0.046862341714024654
MEOX1,0.012431373738829046,0.6420951088426267,0.000001,0.8333,0.10463,0.37094274,0.6394208663,0.049151508848394004
MESP2,0.000001,0.5912517562609598,0.000001,0.10825,0.14089,2.199479424,0.000001,0.02507216316724502
METTL23,0.000001,0.5138224275313171,0.000001,0.000001,0.000001,0.000001,0.3491776316,0.0
MFRP,0.000001,0.6685974420977534,0.000001,0.18417,0.09689,-0.702148326,-0.5272169476,0.012531579943852057
MFSD8,0.000001,0.719230399860784,0.000001,0.09416,0.11832,0.064282231,0.2425826239,0.0
MGAT2,0.0064492631357494865,0.6599232929625212,0.000001,0.000001,0.000001,1.866066818,0.0846217467,0.7281024937815406
MGME1,0.000001,0.6658117115076041,0.000001,0.30247,0.09838,0.000001,0.6835152897,0.7027807866348508
MGP,0.000001,0.5747016417835864,0.000001,0.000001,0.000001,0.000001,0.7698899692,0.006273038746311052
MICU1,0.014651928617386909,0.673708608505995,0.000001,0.22588,0.15808,0.632641698,-0.4481253452,0.05716339399993906
MLC1,0.0063651320279545275,0.6445176074217854,0.000001,0.31831,0.20556,0.665098187,-0.0017432382,0.009428018506675372
MLPH,0.012628523399409527,0.635080040558333,0.000001,0.49203,0.18515,-0.502212275,0.4941918237,0.04761456901387663
MLYCD,0.018881690964123198,0.785455602016885,0.000001,0.1757,0.17831,-1.331172678,0.000001,0.536959287698284
MMAA,0.000001,0.6797735800593061,0.000001,0.10781,0.09901,-1.211948357,-0.6906374577,0.7039584067626217
MMAB,0.006364450606413327,0.7543408052485471,0.000001,0.20305,0.22303,0.083282463,0.3289490437,0.6438652154183621
MMACHC,0.015691388815670216,0.6744207739437227,0.000001,0.09288,0.16617,-2.146781659,-0.1340192842,0.7065112647809921
MMADHC,0.000001,0.6103880517522084,0.000001,0.17434,0.13266,0.640843015,0.4832751312,0.6388867992104375
MMP2,0.03590498380054862,0.6907615188744738,0.000001,0.87847,0.96194,2.329881954,-0.0642426132,0.2158260355656431
MMP20,0.000001,0.6782737370291743,0.000001,0.000001,0.000001,-0.855150625,0.000001,0.031042515116408105
MMP9,0.08056042806700787,0.6742897624887798,0.000001,0.23955,0.97212,1.308064087,0.668743049,0.1566115380040506
MOCS1,0.06433785288451264,0.6253629085529867,0.000001,0.05245,0.13458,-1.309084499,0.1121255032,0.7464253770040077
MOCS2,0.000001,0.7340581874422687,0.000001,0.06955,0.1748,1.842068477,0.5273688491,0.03370638898501794
MOGS,0.03127973214465277,0.7612352975879408,0.000001,0.000001,0.000001,2.017750739,1.1335616423,0.6002020317861109
MPC1,0.000001,0.5780171280331824,0.000001,0.17498,0.09893,0.000001,0.257356108,0.0
MPDU1,0.000001,0.6435898820720864,0.000001,0.000001,0.000001,0.59194891,0.439181676,0.6425074471372691
MPDZ,0.00947742885056045,0.7125576798490344,0.000001,0.38934,0.15403,-0.779286887,1.3889892664,0.08167612561022708
MPI,0.006365727031953256,0.815174136578848,0.000001,0.14693,0.62156,0.230219395,-0.1578848607,0.7249959661299409
MPLKIP,0.006430761130394995,0.6808777141732566,0.000001,0.18069,0.14228,0.000001,0.000001,0.037502731365801276
MPO,0.10702180335248207,0.6790003680905811,0.000001,0.42352,0.90163,1.757750393,-0.1487894463,0.7682835654003755
MPV17,0.00642709721373518,0.6546634226691179,0.000001,0.000001,0.000001,0.000001,-0.2735762528,0.6559937021382969
MRAP,0.03655333722891414,0.7394452324758631,0.000001,0.16367,0.35707,-0.804053302,0.3730419379,0.6983001112272971
MRPL3,0.006315185405065957,0.7076261608871872,0.000001,0.15972,0.13142,-0.551270848,-0.0917467567,0.015905890252411188
MRPL44,0.01262901645223857,0.6314174618341556,0.000001,0.09442,0.1153,0.408239894,-0.2699351402,0.6095525535301048
MRPS16,0.000001,0.6006209540274331,0.000001,0.05236,0.07936,0.000001,0.1930342957,0.0
MRPS22,0.000001,0.7585165439098913,0.000001,0.05494,0.20364,1.352747887,0.439181676,0.04529208744227962
MS4A1,0.012625551213544335,0.5845020416370061,0.000001,0.19097,0.0955,-0.189450008,-0.317668748,0.7676942072781751
MSRB3,0.000001,0.6271280644055556,0.000001,0.17382,0.12021,0.481678633,-0.4499465344,0.6621782431951123
MSTN,0.11712712982453242,0.713760140356159,0.000001,0.83937,0.74393,-0.227382637,0.6632852741,0.13578612779264476
MTFMT,0.0064460838815128055,0.6256184600953,0.000001,0.82422,0.12092,0.804304257,0.7055626265,0.6222813994796141
MTHFD1,0.008407451713878836,0.7045462040011761,0.000001,0.77953,0.21031,2.343022866,0.3803183435,0.6423376141947058
MTHFR,0.09134158478083483,0.8131568677816126,0.000001,0.13143,0.90853,1.590167822,0.0937186827,0.8092818555441069
MTMR2,0.031215409706089704,0.6310487101525574,0.000001,0.13038,0.21752,1.722676161,0.3307675085,0.08047189013767418
MTO1,0.03453116331044816,0.7537702310890217,0.000001,0.06615,0.16082,0.476396481,-0.1983381762,0.6691607641292489
MTPAP,0.000001,0.6556117971214416,0.000001,0.0821,0.07339,1.092065884,-0.179930907,0.0
MTR,0.07500265615326183,0.749060840614426,0.000001,0.69075,0.68662,1.500109577,0.2535035894,0.6705742738217816
MTRR,0.017120171602198427,0.827177980640172,0.000001,0.0348,0.30511,-0.515201784,1.4293189995,0.7414957671837159
MTTP,0.011849436083823935,0.7204802890883804,0.000001,0.000001,0.000001,1.327480254,0.000001,0.6798679485545427
MUSK,0.014743896518819213,0.7433478138656604,0.000001,0.44177,0.77855,0.389016609,0.5162382567,0.7738872411872851
MUT,0.02757219521712949,0.7433898058672316,0.000001,0.11346,0.69122,0.70043727,0.2003096498,0.7679363731353684
MUTYH,0.012706005211157227,0.7828694764154984,0.000001,0.13463,0.29137,0.415752364,0.1121255032,0.0950637514322233
MVK,0.03125964333612931,0.6830628398379518,0.000001,0.04253,0.3177,0.554026029,-0.2019769636,0.7660420861185702
MYD88,0.025289647991985444,0.7027746374926551,0.000001,0.18,0.1217,1.504151817,-0.3397150076,0.6305078024969647
MYO15A,0.019498940350288662,0.7373669425445615,0.000001,0.38072,0.15993,2.767832144,-1.25610141,0.7897983805330433
MYO1E,0.000001,0.5585756367692711,0.000001,0.38966,0.13153,0.390746885,-1.1427611449,0.03458968405549323
MYO3A,0.000001,0.7172568373982476,0.000001,0.16492,0.16519,-0.625698128,0.9993500356,0.7148898409492072
MYO5A,0.056534012151992816,0.5180788199436102,0.000001,0.52387,0.38794,3.535971932,-1.4091816601,0.10578543236197166
MYO5B,0.012645298521031738,0.7929257816599847,0.000001,0.2466,0.18021,0.876702328,-0.371352359,0.5696322551591202
MYO6,0.05000712007811686,0.6877038975180536,0.000001,0.26137,0.31948,0.96060008,-0.3692552083,0.6916874746368425
MYO7A,0.006471294230248061,0.7151574746588805,0.000001,0.12096,0.33881,-1.395988178,-2.5130921166,0.7145982697354072
NADK2,0.025578235698795207,0.6540964711993871,0.000001,0.000001,0.000001,0.000001,0.5273688491,0.0
NAGA,0.01884105738619889,0.7542331011339398,0.000001,0.33821,0.39417,-0.551111841,-0.3122074973,0.01873182030689359
NAGLU,0.02078653636037042,0.7174821990336052,0.000001,0.11426,0.52849,1.646537963,-0.7531397305,0.17862326980941368
NAGS,0.027018902208709526,0.7192935147102363,0.000001,0.13901,0.2686,3.25327987,-0.3397150076,0.6952514437676263
NALCN,0.04703268700669157,0.692857928840931,0.000001,0.43129,0.10307,4.916435472,-1.6112641366,0.01710842092016525
NAT8L,0.03483337243172372,0.7271503477951831,0.000001,0.000001,0.000001,2.162443872,0.000001,0.022185873804930825
NBAS,0.000001,0.8099650973114382,0.000001,0.000001,0.000001,-0.978639105,-0.2245424874,0.08191706380518413
NBEAL2,0.0532872090674673,0.8198023484219977,0.000001,0.000001,0.000001,2.744543113,-3.1161227465,0.7823994055838449
NCF1,0.0283250344427818,0.5713753920399534,0.000001,0.56817,0.38363,3.176388807,0.000001,0.6249057074174638
NCF2,0.009536777454079607,0.7441079434174983,0.000001,0.11638,0.324,1.006078916,1.3081348286,0.7582115686184584
NCF4,0.006314440117140848,0.6969631386449568,0.000001,0.000001,0.000001,0.757874142,-0.7770055777,0.6440512963128521
NDE1,0.000001,0.717375555639049,0.000001,0.47017,0.16922,-0.125390622,-0.8229196848,0.058792489753660096
NDRG1,0.028485800314361816,0.7073115094375417,0.000001,0.36581,0.38096,-0.098387874,-0.2681152227,0.11710122717294807
NDST1,0.034707638537558046,0.6143832850764059,0.000001,0.75606,0.18509,2.69853817,-1.7471967784,0.07610713090857843
NDUFA10,0.006302035160194067,0.6433044856729299,0.000001,0.0669,0.10997,1.038161738,0.0607565283,0.02223208311531938
NDUFA11,0.000001,0.6127801631326552,0.000001,0.06215,0.08575,0.000001,0.000001,0.0
NDUFA12,0.000001,0.6151210309578885,0.000001,0.0939,0.11187,0.000001,-0.0972061904,0.006430780154307298
NDUFA2,0.000001,0.6920516461624056,0.000001,0.32026,0.18095,0.000001,0.1912161639,0.006377322185933326
NDUFA9,0.000001,0.6300940709837478,0.000001,0.1662,0.16982,-0.2980906,0.3087212333,0.032734191225604406
NDUFAF1,0.000001,0.5851582538672221,0.000001,0.000001,0.000001,-1.504608099,0.5750976438,0.0
NDUFAF2,0.01255639432236477,0.6069432558970583,0.000001,0.01203,0.05242,0.000001,0.0809838472,0.0
NDUFAF3,0.000001,0.6180446121703111,0.000001,0.16011,0.12634,1.255032406,-0.2515300117,0.018950935163482636
NDUFAF4,0.012607625583332227,0.7256897618305617,0.000001,0.2236,0.09422,0.000001,0.014844891,0.031244807872242947
NDUFAF5,0.000001,0.673770672261529,0.000001,0.08553,0.10455,0.000001,-0.8008724687,0.018990495604424982
NDUFAF6,0.000001,0.6446650377293964,0.000001,0.10816,0.09832,0.000001,-0.1615247089,0.0062895030193448505
NDUFB3,0.00632518604249276,0.6380815528972158,0.000001,0.000001,0.000001,0.000001,0.2132627603,0.0
NDUFS1,0.000001,0.6708332948174609,0.000001,0.11116,0.37016,-0.223501409,-0.8872426051,0.10117514308710145
NDUFS2,0.027072370094966693,0.6296857085115922,0.000001,0.31274,0.4189,2.244324306,0.4850927243,0.03507726236027235
NDUFS3,0.006347049868715979,0.7279482536387977,0.000001,0.26971,0.36662,1.157805009,-0.1615247089,0.07638951305026484
NDUFS4,0.018907315534404463,0.6492734966572055,0.000001,0.37681,0.108,0.000001,-0.6042718101,0.031494912806910774
NDUFS6,0.006391505983166989,0.5630850953552416,0.000001,0.05838,0.10785,0.812907931,-0.1633450269,0.018659855205824676
NDUFS7,0.012541366091069676,0.7521549502809544,0.000001,0.000001,0.000001,1.719332861,-0.1835708609,0.0
NDUFS8,0.034187921371640395,0.7054527738653547,0.000001,0.17284,0.25567,1.285323977,-0.2056170114,0.04299255058909722
NDUFV1,0.08692225701443156,0.7989776660864001,0.000001,0.15424,0.25968,0.165772309,-1.4862005199,0.11212897767818643
NDUFV2,0.000001,0.6705761599374992,0.000001,0.32091,0.21589,-0.201438048,0.1268952597,0.03647709547749067
NEB,0.03563231044628977,0.8162201185017812,0.000001,0.14944,0.37867,0.0248439,0.8781212318,0.17227547202182744
NECAP1,0.000001,0.623295869799762,0.000001,0.000001,0.000001,1.38301457,-0.0953862162,0.006280474182524875
NEK2,0.000001,0.6393760427456945,0.000001,0.85196,0.20525,0.94278159,-0.3140274219,0.06275089020996005
NEK8,0.000001,0.6677193121885364,0.000001,0.28199,0.10688,0.448534887,-1.2418346636,0.0
NEU1,0.006253704929171783,0.6337744534228871,0.000001,0.000001,0.000001,2.617983028,-0.227663163,0.018909306193205123
NEUROG3,0.006370954151198427,0.6909557250189275,0.000001,0.07092,0.20005,2.081869372,0.237127192,0.7696816861117441
NFU1,0.006323750660829676,0.6832151516583853,0.000001,0.56883,0.14403,0.000001,0.4153176609,0.00947053133246996
NGF,0.028375130788657332,0.7817209615717707,0.000001,0.15014,0.95621,0.312835203,0.106667882,0.08237718447939164
NGLY1,0.044692148477618224,0.7813547966903793,0.000001,0.51164,0.55689,0.141810055,-0.5547175049,0.8017885808116394
NHEJ1,0.000001,0.6896629905763507,0.000001,0.07587,0.07898,-0.148755146,0.0405295409,0.6444711651044552
NHLRC1,0.000001,0.6796369439069385,0.000001,0.24085,0.18321,2.096555419,0.2168989902,0.038923340215230584
NHP2,0.006331008348472562,0.6450438388592953,0.000001,0.60362,0.15588,0.324362813,0.4153176609,0.6612889829616483
NIN,0.03215977095994058,0.6778042710154417,0.000001,0.24219,0.17458,0.088592959,0.069649268,0.018507832250262892
NIPAL4,0.000001,0.6647425983039715,0.000001,0.000001,0.000001,-0.519540746,0.1323521652,0.014777437809278154
NKX2-6,0.000001,0.6225945408368618,0.000001,0.05676,0.10591,0.000001,0.000001,0.009515272656003014
NKX3-2,0.0109476695780158,0.6457371101915956,0.000001,0.28515,0.14063,2.549244888,0.000001,0.02811569672444963
NLRP7,0.0212480284399337,0.5682301589151691,0.000001,0.06942,0.12139,0.430019669,0.3269338647,0.755308271560889
NME8,0.000001,0.6188534828057587,0.000001,0.04717,0.10719,0.000001,0.4685035349,0.6054611864447147
NNT,0.031520909989246525,0.7375298704889145,0.000001,0.37225,0.09181,1.743980366,-0.3949364374,0.6684548219840538
NOP10,0.000001,0.6508681068931803,0.000001,0.000001,0.000001,0.000001,0.3014496805,0.6631163160418599
NPC1,0.006371306982707372,0.6572021032048906,0.000001,0.19658,0.22977,0.683217339,-0.0478722825,0.07290234556802544
NPC2,0.0063809056873855895,0.6721959508591916,0.000001,0.19835,0.22085,0.000001,0.2812202784,0.02577852432930796
NPHP1,0.03858280492340631,0.7362529016960123,0.000001,0.10905,0.17761,1.515312743,0.0662141039,0.048769690224752804
NPHP3,0.000001,0.6868113182918906,0.000001,0.000001,0.000001,0.680753349,-1.0104614438,0.061013611851580225
NPHP4,0.029271124001549815,0.778661241422324,0.000001,0.12343,0.16808,-1.746546605,0.5693831656,0.09692757847733517
NPHS1,0.000001,0.7220000645612233,0.000001,0.000001,0.000001,2.02310237,0.6833430606,0.021984926430900917
